,date,hr,weather,temperature,feels_like_temperature,relative_humidity,windspeed,psi,guest_scooter,registered_scooter
7842,2011-04-17,1,clear,81.9,111.2,67.0,15.0,33,18,176
7843,2011-02-14,0,clear,78.5,107.6,37.0,24.0,43,10,60
7844,2011-01-19,4,light snow/rain,65.0,87.8,93.0,9.0,5,5,12
7845,2011-09-06,15,light snow/rain,92.1,122.0,94.0,26.0,41,55,498
7846,2011-10-31,0,clear,68.4,96.8,87.0,0.0,32,11,142
7847,2011-11-04,2,cloudy,80.2,109.4,76.0,0.0,2,7,54
7848,2011-12-15,21,clear,88.7,118.4,63.0,20.0,28,30,1015
7849,2011-03-17,17,clear,88.7,118.4,42.0,13.0,46,144,1859
7850,2011-03-25,3,clear,63.3,87.8,69.0,7.0,29,-1,14
7851,2011-10-07,4,clear,80.2,109.4,87.0,7.0,3,1,35
7852,2011-08-14,3,cloudy,100.5,127.4,94.0,17.0,42,17,152
7853,2011-10-04,2,cloudy,80.2,109.4,87.0,0.0,34,1,17
7854,2011-04-10,10,cloudy,80.2,109.4,87.0,0.0,26,206,565
7855,2011-01-23,20,clear,54.9,73.4,36.0,17.0,21,11,215
7856,2011-12-23,20,clear,73.5,96.8,61.0,22.0,28,10,334
7857,2011-10-09,22,cloudy,90.4,120.2,94.0,0.0,8,144,730
7858,2011-05-21,3,clear,87.0,116.6,82.0,7.0,14,20,89
7859,2011-02-24,17,light snow/rain,76.9,102.2,66.0,13.0,19,28,1176
7860,2011-05-31,11,clear,119.2,156.2,47.0,0.0,9,84,547
7861,2011-09-21,5,cloudy,92.1,122.0,100.0,11.0,14,4,212
7862,2011-02-15,14,clear,75.2,98.6,19.0,15.0,34,30,487
7863,2011-10-22,3,clear,80.2,109.4,62.0,9.0,6,4,134
7864,2011-08-12,9,clear,107.3,138.2,34.0,9.0,27,83,1249
7865,2011-09-12,15,clear,109.0,140.0,48.0,6.0,37,179,1064
7866,2011-05-19,19,clear,95.5,125.6,60.0,9.0,41,197,2417
7867,2011-01-14,1,clear,54.9,75.2,54.0,11.0,44,-2,38
7868,2011-12-18,15,clear,73.5,96.8,45.0,19.0,3,70,1293
7869,2011-06-03,21,clear,100.5,134.6,29.0,7.0,15,155,1373
7870,2011-10-03,19,clear,80.2,109.4,76.0,0.0,6,46,2099
7871,2011-09-19,0,cloudy,90.4,120.2,72.0,11.0,5,44,160
7872,2011-06-01,18,light snow/rain,115.8,154.4,56.0,26.0,20,95,1948
7873,2011-05-25,20,clear,105.6,138.2,61.0,11.0,38,166,1986
7874,2011-02-08,23,clear,56.6,73.4,33.0,22.0,40,9,63
7875,2011-10-26,9,cloudy,87.0,116.6,63.0,15.0,8,42,1582
7876,2011-06-05,11,cloudy,100.5,132.8,69.0,7.0,49,364,1498
7877,2011-04-10,6,cloudy,76.9,104.0,93.0,6.0,48,0,32
7878,2011-11-06,14,clear,85.3,114.8,55.0,13.0,33,303,1532
7879,2011-04-14,2,clear,76.9,102.2,76.0,9.0,3,0,21
7880,2011-07-14,17,clear,109.0,138.2,37.0,9.0,48,233,3622
7881,2011-01-11,5,cloudy,59.9,82.4,55.0,9.0,14,2,41
7882,2011-07-17,22,clear,107.3,141.8,66.0,15.0,28,195,813
7883,2011-02-28,17,light snow/rain,80.2,109.4,100.0,20.0,40,6,542
7884,2011-02-15,8,clear,63.3,82.4,32.0,24.0,21,32,1490
7885,2011-11-07,5,CLEAR,71.8,100.4,93.0,0.0,47,1,180
7886,2011-10-17,1,clear,93.8,123.8,54.0,26.0,33,5,108
7887,2011-09-30,22,clear,90.4,120.2,55.0,22.0,37,91,908
7888,2011-06-29,19,clear,110.7,140.0,35.0,26.0,34,178,2392
7889,2011-05-03,18,clear,105.6,138.2,48.0,28.0,0,176,3397
7890,2011-02-26,9,cloudy,68.4,91.4,56.0,11.0,16,26,453
7891,2011-03-20,2,clear,71.8,95.0,52.0,19.0,45,19,170
7892,2011-05-30,1,clear,100.5,127.4,94.0,9.0,16,79,376
7893,2011-07-19,3,clear,107.3,141.8,70.0,11.0,41,8,7
7894,2011-03-22,17,clear,88.7,118.4,42.0,7.0,34,126,1860
7895,2011-03-10,14,light snow/rain,83.6,113.0,0.0,20.0,36,-2,89
7896,2011-08-11,0,clear,105.6,136.4,45.0,7.0,20,18,281
7897,2011-01-23,14,clear,59.9,77.0,28.0,24.0,17,50,655
7898,2011-06-02,2,clear,105.6,136.4,39.0,0.0,41,2,43
7899,2011-11-10,22,clear,76.9,100.4,53.0,19.0,12,14,591
7900,2011-03-08,15,cloudy,76.9,105.8,18.0,0.0,40,106,543
7901,2011-11-22,21,cloudy,85.3,114.8,100.0,17.0,11,14,606
7902,2011-08-02,17,cloudy,122.5,154.4,27.0,9.0,22,191,3456
7903,2011-03-20,0,lear,75.2,96.8,49.0,28.0,4,23,230
7904,2011-12-15,13,cloudy,88.7,118.4,55.0,24.0,27,42,1052
7905,2011-11-07,8,cloudy,71.8,98.6,100.0,6.0,47,38,2778
7906,2011-10-03,0,clear,75.2,102.2,87.0,7.0,8,10,93
7907,2011-10-04,13,clear,93.8,123.8,56.0,20.0,45,59,1072
7908,2011-08-17,17,clear,114.1,149.0,49.0,15.0,30,138,3542
7909,2011-01-13,12,clear,63.3,80.6,44.0,28.0,27,9,344
7910,2011-12-28,17,clear,70.1,93.2,38.0,17.0,39,77,1573
7911,2011-08-27,10,cloudy,105.6,140.0,79.0,31.0,2,151,1078
7912,2011-10-30,7,clear,66.7,95.0,75.0,0.0,5,21,110
7913,2011-03-03,17,clear,68.4,96.8,22.0,0.0,3,49,1299
7914,2011-02-20,2,clear,66.7,84.2,41.0,37.0,38,1,122
7915,2011-03-02,11,clear,75.2,96.8,53.0,22.0,39,26,454
7916,2011-09-01,21,cloudy,102.2,134.6,57.0,13.0,7,51,1120
7917,2011-12-03,15,clear,78.5,107.6,46.0,0.0,47,299,1662
7918,2011-04-13,21,clar,81.9,111.2,67.0,11.0,11,52,705
7919,2011-11-26,16,cloudy,85.3,114.8,47.0,9.0,12,409,968
7920,2011-12-05,17,clear,81.9,111.2,77.0,0.0,2,46,3015
7921,2011-02-12,2,clear,58.2,86.0,80.0,0.0,10,5,92
7922,2011-08-24,4,clear,93.8,123.8,73.0,7.0,12,-2,52
7923,2011-05-03,14,cloudy,105.6,138.2,58.0,35.0,49,107,858
7924,2011-12-06,8,cloudy,85.3,114.8,94.0,13.0,16,37,2808
7925,2011-12-23,2,light snow/rain,78.5,107.6,94.0,9.0,7,3,89
7926,2011-04-09,23,loudy,78.5,107.6,87.0,6.0,29,34,316
7927,2011-02-28,3,light snow/rain,73.5,98.6,93.0,11.0,17,1,10
7928,2011-06-04,1,clear,92.1,122.0,64.0,7.0,39,44,559
7929,2011-01-12,21,clear,59.9,77.0,55.0,22.0,16,1,401
7930,2011-01-09,12,clear,61.6,77.0,37.0,30.0,29,14,554
7931,2011-11-09,19,CLEAR,83.6,113.0,72.0,7.0,17,35,2047
7932,2011-05-20,20,clear,95.5,125.6,64.0,7.0,50,122,1258
7933,2011-07-12,16,clear,119.2,154.4,44.0,19.0,5,73,1242
7934,2011-07-16,18,clear,110.7,141.8,45.0,19.0,28,557,1700
7935,2011-01-25,1,cloudy,59.9,80.6,69.0,11.0,24,2,33
7936,2011-05-16,14,clear,103.9,136.4,51.0,0.0,11,227,822
7937,2011-12-12,5,clear,59.9,87.8,80.0,0.0,13,-2,152
7938,2011-09-08,7,light snow/rain,98.9,125.6,94.0,7.0,16,23,1208
7939,2011-02-04,6,cloudy,59.9,87.8,55.0,0.0,9,4,184
7940,2011-04-18,2,clear,81.9,111.2,67.0,7.0,29,41,14
7941,2011-01-01,23,cloudy,85.3,114.8,88.0,20.0,44,43,169
7942,2011-08-05,17,clear,112.4,145.4,49.0,20.0,18,252,3267
7943,2011-01-31,20,light snow/rain,59.9,80.6,59.0,11.0,21,0,547
7944,2011-01-15,19,cloudy,73.5,96.8,39.0,17.0,2,41,418
7945,2011-06-24,11,clear,114.1,145.4,38.0,22.0,10,166,1034
7946,2011-09-14,7,CLEAR,97.2,127.4,83.0,7.0,17,60,2455
7947,2011-04-26,11,clear,103.9,136.4,65.0,26.0,35,120,924
7948,2011-03-19,5,clear,90.4,120.2,34.0,28.0,44,0,15
7949,2011-11-05,7,clear,68.4,89.6,60.0,19.0,35,8,222
7950,2011-06-24,17,clear,110.7,140.0,37.0,17.0,5,255,3309
7951,2011-06-01,6,cloudy,103.9,136.4,89.0,6.0,0,22,847
7952,2011-05-12,17,cloudy,100.5,134.6,57.0,13.0,9,163,3785
7953,2011-02-16,4,clear,63.3,84.2,51.0,13.0,10,1,6
7954,2011-09-25,11,cloudy,102.2,132.8,78.0,9.0,14,393,1612
7955,2011-06-03,1,clear,97.2,134.6,38.0,24.0,1,20,107
7956,2011-07-17,20,clear,110.7,145.4,58.0,17.0,48,256,1241
7957,2011-10-25,17,clear,93.8,123.8,37.0,7.0,25,203,3620
7958,2011-02-19,9,clear,80.2,109.4,16.0,44.0,47,53,262
7959,2011-04-22,1,clear,76.9,100.4,53.0,17.0,29,7,155
7960,2011-04-10,12,cloudy,81.9,111.2,88.0,9.0,25,282,952
7961,2011-02-01,22,cloudy,65.0,91.4,87.0,6.0,25,5,240
7962,2011-05-16,7,clear,90.4,120.2,83.0,19.0,24,81,1716
7963,2011-04-18,7,clear,85.3,114.8,63.0,0.0,12,35,1097
7964,2011-04-26,0,clear,98.9,132.8,69.0,19.0,32,32,121
7965,2011-06-26,10,clear,107.3,140.0,48.0,7.0,24,408,1371
7966,2011-10-21,11,clear,88.7,118.4,45.0,15.0,20,115,947
7967,2011-12-10,1,cloudy,68.4,91.4,70.0,11.0,15,32,390
7968,2011-05-27,7,lear,100.5,132.8,73.0,11.0,12,60,1607
7969,2011-02-28,18,light snow/rain,85.3,114.8,94.0,13.0,39,14,893
7970,2011-11-01,22,clear,76.9,105.8,81.0,0.0,32,16,638
7971,2011-04-11,7,cloudy,88.7,118.4,88.0,15.0,5,35,1149
7972,2011-08-14,8,cloudy,102.2,131.0,89.0,19.0,1,61,146
7973,2011-03-23,21,light snow/rain,73.5,95.0,100.0,28.0,27,1,155
7974,2011-04-11,9,cloudy,93.8,123.8,83.0,19.0,50,99,929
7975,2011-07-08,4,clear,105.6,140.0,79.0,17.0,10,20,30
7976,2011-08-15,13,clear,112.4,145.4,52.0,19.0,21,158,982
7977,2011-04-02,1,clear,68.4,93.2,65.0,9.0,39,12,195
7978,2011-07-25,11,cloudy,117.5,159.8,59.0,13.0,8,72,585
7979,2011-05-09,11,clear,97.2,134.6,46.0,15.0,46,79,698
7980,2011-07-22,13,clear,125.9,177.8,51.0,11.0,34,75,686
7981,2011-10-03,16,cloudy,80.2,109.4,76.0,7.0,49,47,1419
7982,2011-02-28,5,cloudy,75.2,104.0,93.0,0.0,39,5,26
7983,2011-09-24,4,clear,93.8,123.8,94.0,7.0,30,3,51
7984,2011-03-30,8,cloudy,73.5,98.6,49.0,11.0,37,46,1727
7985,2011-11-07,17,clear,88.7,118.4,45.0,11.0,46,115,3421
7986,2011-11-27,2,clear,75.2,104.0,81.0,0.0,8,28,159
7987,2011-07-11,8,clear,109.0,143.6,66.0,19.0,47,105,2693
7988,2011-08-09,8,clear,109.0,143.6,66.0,0.0,24,119,2469
7989,2011-01-01,10,clear,78.5,107.6,76.0,17.0,41,36,173
7990,2011-07-04,5,cloudy,100.5,129.2,83.0,9.0,46,1,24
7991,2011-09-04,15,clear,112.4,150.8,66.0,19.0,9,654,1343
7992,2011-06-14,14,cloudy,100.5,134.6,47.0,13.0,38,123,828
7993,2011-04-16,23,cloudy,83.6,113.0,77.0,19.0,15,15,212
7994,2011-11-10,1,CLOUDY,80.2,109.4,87.0,0.0,46,5,71
7995,2011-10-14,20,clear,90.4,120.2,42.0,13.0,7,58,1242
7996,2011-10-25,6,lear,78.5,107.6,82.0,7.0,38,10,669
7997,2011-01-06,13,clear,68.4,93.2,35.0,7.0,47,36,389
7998,2011-11-06,7,clear,68.4,93.2,87.0,7.0,44,12,170
7999,2011-10-09,4,clear,83.6,113.0,88.0,0.0,35,23,51
8000,2011-08-19,14,clear,112.4,147.2,55.0,13.0,38,234,993
8001,2011-02-02,8,light snow/rain,65.0,86.0,93.0,15.0,2,2,1082
8002,2011-04-20,3,clear,81.9,111.2,94.0,0.0,50,0,14
8003,2011-09-09,4,LIGHT SNOW/RAIN,98.9,125.6,94.0,11.0,25,2,20
8004,2011-11-27,23,clear,87.0,116.6,72.0,17.0,20,14,193
8005,2011-08-15,6,clear,97.2,125.6,88.0,17.0,19,10,610
8006,2011-11-02,13,clear,87.0,116.6,48.0,11.0,49,65,978
8007,2011-08-25,16,clear,107.3,145.4,84.0,0.0,38,48,740
8008,2011-03-16,15,cloudy,80.2,109.4,76.0,17.0,24,65,551
8009,2011-12-28,16,clear,71.8,93.2,36.0,28.0,50,71,1009
8010,2011-05-08,7,cloudy,85.3,114.8,82.0,0.0,9,26,108
8011,2011-04-16,21,cloudy,83.6,113.0,94.0,0.0,48,3,95
8012,2011-09-27,16,cloudy,102.2,132.8,83.0,13.0,28,100,1579
8013,2011-10-23,22,clear,81.9,111.2,77.0,7.0,2,76,481
8014,2011-03-30,13,cloudy,76.9,102.2,46.0,15.0,43,43,590
8015,2011-01-08,11,cloudy,63.3,82.4,69.0,26.0,19,8,420
8016,2011-03-27,13,clear,71.8,95.0,39.0,15.0,10,139,698
8017,2011-06-07,16,clear,114.1,145.4,38.0,15.0,7,167,1773
8018,2011-09-06,23,light snow/rain,92.1,122.0,94.0,17.0,43,6,394
8019,2011-08-03,12,light snow/rain,110.7,143.6,55.0,9.0,41,56,994
8020,2011-06-08,23,clear,110.7,149.0,75.0,13.0,33,53,686
8021,2011-05-18,2,light snow/rain,90.4,120.2,94.0,15.0,6,4,40
8022,2011-01-06,14,clear,70.1,93.2,36.0,11.0,34,34,413
8023,2011-11-05,22,clear,71.8,100.4,65.0,0.0,8,31,505
8024,2011-08-17,16,clear,115.8,149.0,43.0,15.0,23,188,1665
8025,2011-03-28,0,clear,65.0,87.8,55.0,13.0,13,3,79
8026,2011-12-06,21,cloudy,83.6,113.0,100.0,13.0,19,17,759
8027,2011-07-29,3,clear,109.0,145.4,79.0,0.0,31,5,68
8028,2011-06-19,11,cloudy,107.3,140.0,58.0,6.0,0,422,1657
8029,2011-08-11,14,clear,114.1,143.6,29.0,0.0,16,117,725
8030,2011-06-11,18,cloudy,107.3,141.8,62.0,9.0,25,393,1089
8031,2011-03-05,21,cloudy,83.6,113.0,72.0,22.0,7,34,421
8032,2011-05-22,14,light snow/rain,98.9,132.8,69.0,13.0,22,376,1336
8033,2011-03-06,3,cloudy,81.9,111.2,82.0,20.0,22,6,66
8034,2011-06-24,14,clear,112.4,143.6,43.0,19.0,37,203,1136
8035,2011-06-28,7,clear,103.9,136.4,83.0,13.0,31,83,2245
8036,2011-04-15,18,cloudy,85.3,114.8,67.0,26.0,5,143,1515
8037,2011-09-18,2,clear,83.6,113.0,82.0,17.0,24,63,474
8038,2011-06-09,6,cloudy,107.3,145.4,84.0,6.0,45,39,740
8039,2011-10-15,9,clear,90.4,120.2,48.0,20.0,21,152,1097
8040,2011-02-07,0,clear,66.7,95.0,65.0,0.0,30,1,102
8041,2011-02-26,20,clear,71.8,96.8,56.0,11.0,39,23,420
8042,2011-12-31,19,clear,81.9,111.2,54.0,15.0,6,58,516
8043,2011-10-12,8,cloudy,92.1,122.0,88.0,26.0,2,82,2644
8044,2011-03-22,19,cloudy,83.6,113.0,54.0,17.0,28,68,994
8045,2011-09-11,3,cloudy,98.9,131.0,78.0,6.0,48,43,215
8046,2011-08-28,8,light snow/rain,98.9,129.2,83.0,28.0,29,5,43
8047,2011-07-04,20,cloudy,110.7,143.6,55.0,7.0,7,584,1337
8048,2011-07-21,19,clear,119.2,170.6,67.0,19.0,18,153,1633
8049,2011-11-08,0,clear,75.2,102.2,87.0,6.0,39,2,125
8050,2011-02-14,13,clear,95.5,125.6,19.0,26.0,24,83,652
8051,2011-01-22,12,cloudy,51.5,73.4,38.0,7.0,34,28,418
8052,2011-08-04,15,clear,114.1,150.8,55.0,17.0,2,151,809
8053,2011-03-25,1,clear,63.3,86.0,69.0,11.0,5,1,37
8054,2011-12-31,4,clear,78.5,107.6,71.0,15.0,37,4,62
8055,2011-10-17,19,clear,92.1,122.0,68.0,7.0,33,133,2017
8056,2011-11-07,11,clear,81.9,111.2,77.0,7.0,38,85,699
8057,2011-01-12,18,clear,63.3,78.8,47.0,35.0,35,7,950
8058,2011-12-30,11,clear,73.5,98.6,66.0,13.0,21,137,885
8059,2011-09-25,16,clear,105.6,138.2,70.0,0.0,3,431,2244
8060,2011-08-25,15,cloudy,109.0,143.6,70.0,0.0,14,82,729
8061,2011-01-09,9,clear,56.6,69.8,46.0,35.0,2,0,132
8062,2011-11-09,6,clear,71.8,100.4,87.0,0.0,2,-1,684
8063,2011-06-18,18,cloudy,109.0,141.8,55.0,13.0,7,355,1843
8064,2011-03-05,2,cloudy,71.8,95.0,87.0,13.0,30,13,106
8065,2011-01-30,9,cloudy,59.9,87.8,80.0,0.0,42,10,241
8066,2011-08-14,7,cloudy,102.2,131.0,89.0,13.0,38,12,142
8067,2011-03-03,1,clear,66.7,84.2,30.0,31.0,48,-1,7
8068,2011-04-25,2,clear,92.1,122.0,100.0,6.0,17,1,67
8069,2011-12-11,2,clear,61.6,80.6,55.0,17.0,39,14,328
8070,2011-01-29,6,clear,59.9,82.4,64.0,9.0,24,0,18
8071,2011-08-29,21,clear,100.5,134.6,53.0,13.0,48,102,1175
8072,2011-09-03,2,cloudy,100.5,132.8,69.0,15.0,16,43,185
8073,2011-04-12,15,cloudy,87.0,116.6,77.0,35.0,22,73,377
8074,2011-06-04,15,cloudy,109.0,138.2,27.0,28.0,19,541,1570
8075,2011-02-25,7,light snow/rain,75.2,100.4,100.0,9.0,12,3,239
8076,2011-04-29,23,cloudy,83.6,113.0,54.0,6.0,19,76,621
8077,2011-06-13,20,clear,100.5,134.6,44.0,17.0,35,236,1775
8078,2011-08-04,16,clear,110.7,145.4,62.0,22.0,30,211,1538
8079,2011-10-16,6,clear,78.5,107.6,66.0,11.0,36,8,50
8080,2011-09-24,19,clear,98.9,127.4,88.0,0.0,40,233,1622
8081,2011-06-03,5,clear,90.4,120.2,48.0,24.0,19,14,167
8082,2011-10-21,6,lear,76.9,102.2,71.0,11.0,13,21,545
8083,2011-01-23,16,clear,59.9,77.0,26.0,22.0,34,29,393
8084,2011-09-14,5,clear,95.5,125.6,88.0,7.0,2,3,215
8085,2011-03-06,1,cloudy,81.9,111.2,77.0,19.0,28,35,190
8086,2011-05-16,12,clear,102.2,134.6,54.0,6.0,21,214,961
8087,2011-07-02,8,clear,103.9,136.4,57.0,0.0,42,113,656
8088,2011-03-18,17,clear,105.6,136.4,37.0,22.0,42,283,1661
8089,2011-11-16,4,cloudy,83.6,113.0,100.0,15.0,48,3,23
8090,2011-02-23,12,clear,68.4,95.0,35.0,6.0,13,31,393
8091,2011-03-03,4,clear,59.9,75.2,31.0,33.0,31,1,6
8092,2011-03-05,14,CLOUDY,87.0,116.6,59.0,19.0,14,241,825
8093,2011-07-06,16,clear,110.7,147.2,70.0,17.0,13,171,1528
8094,2011-12-05,16,clear,88.7,118.4,63.0,6.0,13,30,1670
8095,2011-11-11,11,clear,75.2,95.0,42.0,33.0,20,61,1055
8096,2011-10-20,4,clear,88.7,118.4,82.0,31.0,13,4,45
8097,2011-11-27,6,clear,78.5,107.6,82.0,11.0,24,-1,67
8098,2011-06-01,12,clear,119.2,159.8,53.0,0.0,15,95,962
8099,2011-07-14,3,clear,98.9,134.6,57.0,20.0,2,4,38
8100,2011-11-05,15,clear,80.2,109.4,37.0,13.0,29,423,1412
8101,2011-12-13,15,clear,80.2,109.4,35.0,17.0,41,19,1007
8102,2011-12-14,12,cloudy,76.9,104.0,57.0,6.0,16,19,971
8103,2011-09-15,5,clear,97.2,129.2,78.0,0.0,18,4,208
8104,2011-06-15,14,CLEAR,109.0,138.2,28.0,0.0,25,149,900
8105,2011-10-12,20,light snow/rain,92.1,122.0,94.0,7.0,35,26,572
8106,2011-12-15,0,clear,73.5,98.6,70.0,11.0,30,13,319
8107,2011-11-06,10,clear,76.9,104.0,66.0,6.0,35,226,1300
8108,2011-12-10,23,clear,63.3,86.0,47.0,11.0,4,14,428
8109,2011-05-21,16,cloudy,107.3,138.2,39.0,17.0,25,613,1874
8110,2011-07-26,5,clear,102.2,131.0,89.0,6.0,45,8,167
8111,2011-01-17,12,cloudy,61.6,84.2,47.0,9.0,16,31,495
8112,2011-08-19,16,clear,114.1,149.0,49.0,0.0,17,197,1832
8113,2011-01-01,13,cloudy,85.3,114.8,72.0,20.0,41,139,331
8114,2011-09-21,13,cloudy,102.2,134.6,74.0,11.0,27,112,1011
8115,2011-07-10,18,clear,115.8,149.0,43.0,19.0,4,422,1554
8116,2011-03-15,22,cloudy,73.5,98.6,87.0,11.0,36,5,144
8117,2011-04-27,13,clear,100.5,131.0,78.0,20.0,39,95,838
8118,2011-12-31,21,clear,80.2,109.4,58.0,13.0,15,4,351
8119,2011-03-15,8,clear,68.4,95.0,70.0,6.0,44,71,1815
8120,2011-10-25,22,clear,85.3,114.8,67.0,13.0,50,64,1034
8121,2011-08-16,20,clear,109.0,140.0,51.0,0.0,42,142,1626
8122,2011-12-09,17,clear,75.2,102.2,66.0,7.0,23,31,2465
8123,2011-06-24,15,clear,115.8,147.2,34.0,26.0,0,205,1030
8124,2011-07-14,1,clear,102.2,134.6,61.0,17.0,12,10,146
8125,2011-10-14,8,cloudy,93.8,123.8,90.0,11.0,7,70,1306
8126,2011-09-07,0,cloudy,92.1,122.0,94.0,15.0,13,1,83
8127,2011-06-13,13,clear,105.6,136.4,37.0,0.0,26,161,1219
8128,2011-11-22,4,light snow/rain,78.5,107.6,94.0,11.0,7,1,51
8129,2011-01-23,2,clear,48.1,68.0,62.0,9.0,41,9,106
8130,2011-05-15,12,clear,98.9,131.0,73.0,20.0,39,359,1729
8131,2011-05-20,0,clear,85.3,114.8,94.0,6.0,16,44,231
8132,2011-04-24,11,clear,102.2,134.6,65.0,9.0,16,371,1356
8133,2011-10-20,23,clear,81.9,111.2,58.0,17.0,44,21,586
8134,2011-08-24,14,clar,110.7,141.8,48.0,28.0,0,232,890
8135,2011-05-30,6,cloudy,100.5,127.4,94.0,6.0,46,20,73
8136,2011-01-22,21,clear,51.5,73.4,41.0,6.0,28,0,273
8137,2011-08-22,11,clear,107.3,138.2,34.0,22.0,1,136,599
8138,2011-08-18,10,clear,109.0,143.6,66.0,17.0,18,112,648
8139,2011-03-20,16,clear,81.9,111.2,32.0,0.0,44,274,923
8140,2011-05-18,11,cloudy,92.1,122.0,94.0,6.0,18,17,118
8141,2011-07-15,1,clear,98.9,131.0,73.0,13.0,16,20,95
8142,2011-05-21,7,clear,92.1,122.0,73.0,9.0,40,30,235
8143,2011-06-16,14,cloudy,107.3,140.0,54.0,22.0,18,116,798
8144,2011-11-21,18,light snow/rain,81.9,111.2,88.0,13.0,17,22,1293
8145,2011-06-06,22,clear,102.2,134.6,61.0,6.0,0,109,958
8146,2011-08-28,23,clear,98.9,131.0,73.0,7.0,13,50,338
8147,2011-05-20,9,clear,92.1,122.0,68.0,15.0,39,107,1394
8148,2011-12-20,13,cloudy,83.6,113.0,54.0,9.0,12,53,1140
8149,2011-12-13,10,clear,71.8,96.8,52.0,11.0,21,7,693
8150,2011-12-06,17,cloudy,85.3,114.8,100.0,15.0,25,40,1747
8151,2011-10-12,0,cloudy,93.8,123.8,83.0,9.0,15,5,161
8152,2011-03-30,18,cloudy,68.4,91.4,93.0,15.0,2,20,552
8153,2011-08-24,18,clear,109.0,141.8,55.0,20.0,15,306,3636
8154,2011-09-28,4,CLEAR,97.2,125.6,88.0,0.0,21,2,20
8155,2011-08-02,3,clear,102.2,134.6,74.0,13.0,21,0,37
8156,2011-07-20,10,clear,110.7,147.2,70.0,0.0,20,104,537
8157,2011-09-12,13,clear,107.3,140.0,54.0,7.0,10,127,840
8158,2011-09-18,7,clear,85.3,114.8,72.0,15.0,4,45,206
8159,2011-04-25,8,clear,93.8,123.8,88.0,7.0,15,82,2281
8160,2011-12-27,5,cloudy,71.8,93.2,64.0,19.0,29,-2,59
8161,2011-11-24,9,clear,75.2,102.2,61.0,0.0,33,37,476
8162,2011-10-05,4,clear,83.6,113.0,88.0,0.0,22,4,26
8163,2011-08-02,19,cloudy,119.2,150.8,36.0,15.0,49,257,2588
8164,2011-01-24,20,clear,58.2,77.0,59.0,13.0,33,4,563
8165,2011-02-22,10,clear,59.9,82.4,69.0,0.0,27,-2,311
8166,2011-10-28,20,light snow/rain,75.2,98.6,61.0,15.0,9,38,916
8167,2011-10-12,0,cloudy,93.8,123.8,83.0,9.0,15,5,161
8168,2011-06-26,11,clear,107.3,138.2,45.0,9.0,35,379,1536
8169,2011-06-16,8,cloudy,97.2,131.0,69.0,9.0,30,71,2546
8170,2011-07-30,13,clear,120.8,150.8,29.0,0.0,35,373,1284
8171,2011-07-07,15,clear,119.2,154.4,41.0,17.0,10,139,837
8172,2011-02-03,0,clear,63.3,80.6,40.0,30.0,44,5,77
8173,2011-06-15,6,clear,88.7,118.4,63.0,17.0,18,35,770
8174,2011-10-19,11,light snow/rain,90.4,120.2,94.0,17.0,44,98,812
8175,2011-10-09,21,CLEAR,92.1,122.0,83.0,7.0,17,160,845
8176,2011-02-23,6,clear,56.6,78.8,50.0,7.0,39,-2,255
8177,2011-04-29,8,clear,92.1,122.0,39.0,20.0,3,104,2702
8178,2011-11-09,23,clear,78.5,107.6,87.0,0.0,17,14,426
8179,2011-11-30,4,clear,71.8,95.0,75.0,15.0,27,-1,34
8180,2011-07-08,3,clear,103.9,136.4,79.0,7.0,21,6,29
8181,2011-08-03,10,light snow/rain,109.0,141.8,58.0,6.0,32,28,411
8182,2011-11-24,0,clear,73.5,96.8,57.0,15.0,16,3,154
8183,2011-07-19,7,CLOUDY,109.0,143.6,70.0,11.0,37,82,2013
8184,2011-02-24,6,clear,63.3,84.2,69.0,13.0,25,1,408
8185,2011-02-28,7,loudy,76.9,104.0,93.0,7.0,36,4,634
8186,2011-12-24,11,clear,73.5,95.0,39.0,24.0,42,25,436
8187,2011-06-25,0,clear,103.9,136.4,47.0,11.0,28,57,678
8188,2011-03-02,18,lear,85.3,114.8,23.0,33.0,20,26,1349
8189,2011-05-24,16,clear,102.2,134.6,69.0,13.0,13,157,1580
8190,2011-01-27,17,clear,65.0,89.6,55.0,7.0,37,8,574
8191,2011-01-11,0,clear,58.2,80.6,59.0,7.0,11,5,75
8192,2011-12-14,7,clear,70.1,98.6,75.0,0.0,42,14,1699
8193,2011-12-25,20,clear,73.5,100.4,49.0,6.0,38,26,125
8194,2011-03-16,12,cloudy,80.2,109.4,71.0,7.0,42,71,460
8195,2011-08-25,10,cloudy,109.0,143.6,66.0,20.0,4,112,737
8196,2011-12-24,10,clear,71.8,91.4,42.0,33.0,25,11,369
8197,2011-04-09,17,cloudy,78.5,107.6,82.0,6.0,37,385,905
8198,2011-02-24,11,cloudy,73.5,95.0,57.0,26.0,22,26,502
8199,2011-05-10,5,clear,80.2,109.4,66.0,15.0,34,4,199
8200,2011-04-30,16,clear,95.5,125.6,37.0,13.0,38,573,1909
8201,2011-02-03,8,clear,58.2,75.2,50.0,24.0,7,12,1286
8202,2011-06-13,16,clear,105.6,136.4,37.0,28.0,13,193,1836
8203,2011-10-27,5,light snow/rain,87.0,116.6,88.0,6.0,2,2,99
8204,2011-10-08,16,clear,100.5,134.6,44.0,6.0,9,665,1610
8205,2011-03-09,22,light snow/rain,73.5,98.6,93.0,11.0,21,11,119
